"649","9","62","1998-04-13 10:45:39"
"650","46","1542","1977-12-22 10:38:54"
"651","95","404","2011-11-19 18:24:27"
"652","42","1719","2004-02-16 07:29:37"
"653","9","829","2004-01-11 10:14:04"
"654","75","1251","1990-03-29 19:04:14"
"655","26","611","1999-08-05 23:16:29"
"656","63","1319","1987-03-17 08:31:47"
"657","80","1842","2001-06-16 15:14:18"
"658","34","1483","1985-10-14 07:46:30"
"659","40","252","1972-07-08 10:03:44"
"660","3","1219","1994-01-31 18:22:00"
"661","63","1388","2012-06-19 06:29:44"
"662","77","414","1972-05-18 02:52:25"
"663","1","341","2018-10-24 17:43:02"
"664","84","1532","1977-06-10 01:23:58"
"665","88","1534","1974-10-15 04:01:38"
"666","40","729","2016-01-08 08:13:19"
"667","93","1969","1973-08-24 06:24:01"
"668","97","1256","2003-01-30 17:41:21"
"669","25","1669","2023-10-05 03:53:17"
"670","80","62","1987-06-19 13:28:34"
"671","27","592","2022-10-08 11:00:46"
"672","77","1706","2021-02-19 21:04:00"
"673","20","239","1991-03-17 08:14:29"
"674","14","1071","1972-05-23 14:42:31"
"675","84","1868","2014-10-03 09:44:31"
"676","46","1215","1982-10-25 02:38:14"
"677","6","633","1991-01-01 19:00:44"
"678","54","56","1974-09-16 07:30:37"
"679","2","1473","1983-04-25 16:11:35"
"680","13","1251","1971-01-02 00:28:18"
"681","16","1590","1979-05-23 22:42:37"
"682","96","473","1977-05-13 09:14:39"
"683","23","82","2013-05-25 14:34:51"
"684","20","1138","1978-02-22 00:28:38"
"685","31","1610","1981-05-17 02:32:05"
"686","53","1587","1981-01-13 02:15:58"
"687","22","896","1992-12-12 02:27:33"
"688","35","980","1994-08-17 17:22:16"
"689","99","931","1984-04-12 14:06:37"
"690","46","210","2014-08-27 09:07:29"
"691","77","1105","1972-09-08 08:54:17"
"692","34","1769","2018-10-28 06:17:44"
"693","53","65","2004-04-12 19:57:53"
"694","6","1334","2001-03-20 09:06:29"
"695","45","463","2023-03-15 15:20:24"
"696","26","127","1987-03-19 04:11:43"
"697","21","666","2011-04-24 15:58:46"
"698","23","1516","2010-09-26 20:25:21"
"699","59","1330","2019-08-14 14:45:28"
"700","59","315","1977-09-22 02:05:49"
"701","66","501","1988-05-05 07:09:37"
"702","93","1842","2009-03-20 02:21:43"
"703","43","204","2005-06-09 09:00:22"
"704","25","300","1998-06-21 20:19:34"
"705","34","993","2008-10-11 05:10:55"
"706","11","1604","2016-07-01 23:40:11"
"707","70","1182","1999-02-06 16:50:07"
"708","65","1647","2001-09-09 09:59:11"
"709","82","1004","2004-02-23 23:53:09"
"710","13","1250","2016-07-08 03:33:04"
"711","69","550","1996-11-17 00:25:40"
"712","42","423","2002-07-26 17:07:44"
"713","31","1129","2013-01-27 13:17:25"
"714","24","855","2002-09-21 20:40:22"
"715","85","1620","2006-06-26 02:37:20"
"716","14","676","1970-01-03 13:59:59"
"717","4","1812","2022-03-21 12:59:29"
"718","37","1913","2018-03-12 18:32:21"
"719","69","1249","1994-08-14 07:17:31"
"720","99","1460","1989-02-01 22:00:18"
"721","21","396","1971-11-03 02:26:07"
"722","16","1282","1986-03-04 08:55:08"
"723","90","1606","1991-01-19 09:19:04"
"724","31","1965","1971-02-18 11:26:02"
"725","5","264","1976-05-21 07:47:48"
"726","8","1655","2019-05-17 22:50:42"
"727","49","1503","1997-06-13 09:08:25"
"728","3","1066","1981-08-07 17:25:08"
"729","66","162","1990-04-21 14:06:47"
"730","43","1600","1993-08-08 17:49:15"
"731","10","1148","1971-12-12 14:08:23"
"732","49","1079","2016-01-11 15:02:48"
"733","44","423","1975-11-10 09:21:54"
"734","66","568","2011-09-04 20:01:55"
"735","21","1939","1973-07-11 01:25:50"
"736","67","369","1984-03-27 18:22:17"
"737","81","1282","2022-08-29 11:13:31"
"738","12","213","1987-03-13 03:13:01"
"739","33","1610","2008-09-01 15:33:40"
"740","11","1488","1993-02-13 10:24:01"
"741","99","1902","2014-10-01 21:14:06"
"742","74","1239","1992-09-11 14:29:49"
"743","6","1974","2019-04-19 03:51:59"
"744","8","1972","2009-05-12 12:01:05"
"745","35","649","1996-09-26 01:03:19"
"746","32","1647","2002-07-03 07:29:50"
"747","27","1638","2013-07-22 08:18:39"
"748","52","1010","1995-06-10 23:42:06"
"749","20","370","1993-04-27 04:03:25"
"750","5","1269","2019-11-26 16:31:32"
"751","81","619","1989-08-17 09:08:59"
"752","15","531","1985-08-03 02:52:29"
"753","15","812","2013-09-25 12:06:14"
"754","57","1542","1989-11-02 13:42:31"
"755","93","580","1973-03-05 02:35:11"
"756","54","38","2019-01-02 04:35:28"
"757","22","473","1977-04-23 21:19:57"
"758","27","1956","2018-06-17 00:43:07"
"759","54","1097","2019-07-25 02:59:04"
"760","61","1938","1993-08-23 09:15:59"
"761","76","709","1972-04-17 11:57:16"
"762","46","1006","2006-07-28 04:37:21"
"763","6","959","1988-12-28 12:01:49"
"764","70","62","1999-02-05 00:11:02"
"765","10","1411","2015-09-30 02:27:24"
"766","51","690","2018-05-28 12:27:01"
"767","44","1080","1984-01-05 14:28:37"
"768","88","1118","1992-06-01 10:42:50"
"769","87","1490","2021-11-15 05:08:34"
"770","1","1831","2000-10-28 07:23:41"
"771","21","92","2004-11-16 01:20:07"
"772","53","723","1975-06-03 13:42:35"
"773","63","94","2021-07-22 15:57:57"
"774","43","1113","2017-05-03 11:48:02"
"775","54","329","2020-11-16 16:47:24"
"776","56","518","1980-07-10 11:40:05"
"777","39","744","1979-08-11 13:29:12"
"778","66","951","2005-03-11 11:41:19"
"779","91","194","1971-09-02 06:57:47"
"780","35","407","1982-11-03 18:01:03"
"781","12","1256","2006-05-21 18:20:03"
"782","56","1728","2003-06-30 06:04:37"
"783","22","1919","1972-04-06 05:22:09"
"784","96","1067","1986-02-09 22:26:24"
"785","51","973","2021-01-30 14:15:16"
"786","37","257","2008-07-19 07:12:21"
"787","53","1769","1993-06-02 00:30:39"
"788","77","954","2013-11-15 18:40:40"
"789","78","1695","1978-07-16 17:10:07"
"790","28","1089","1993-01-16 03:48:12"
"791","38","695","2004-03-15 07:41:37"
"792","63","456","1978-06-05 02:47:52"
"793","97","873","1993-06-30 06:13:29"
"794","46","1533","1986-04-30 02:44:44"
"795","53","1965","1995-03-28 18:19:11"
"796","99","198","1993-03-28 10:37:45"
"797","41","1955","2008-06-29 01:27:12"
"798","15","1772","2006-10-25 06:51:12"
"799","7","965","2017-01-01 16:14:57"
"800","79","1577","2001-07-23 17:23:14"
"801","96","832","1982-04-11 15:35:27"
"802","13","950","1997-09-18 12:43:39"
"803","50","44","2004-07-29 05:31:59"
"804","25","1282","2000-06-17 08:58:12"
"805","79","1308","2005-08-08 20:37:15"
"806","65","493","1973-06-12 21:30:09"
"807","95","218","2019-09-07 15:58:41"
"808","45","1351","1997-01-02 14:08:13"
"809","99","488","2014-11-26 08:24:26"
"810","86","1340","1986-08-15 02:20:41"
"811","9","1520","2003-07-21 07:25:05"
"812","76","1991","1970-08-06 02:08:14"
"813","63","431","2008-04-25 18:23:38"
"814","65","1860","1998-11-29 04:10:53"
"815","8","1232","1977-11-15 23:49:42"
"816","75","1853","2007-06-04 06:47:33"
"817","51","1496","2015-01-05 03:10:30"
"818","99","1236","1984-01-04 21:16:24"
"819","27","1654","2011-03-02 13:07:24"
"820","13","917","1992-11-09 19:14:32"
"821","24","170","2018-01-14 21:00:28"
"822","18","283","1991-03-05 07:07:05"
"823","80","862","1973-05-16 11:18:46"
"824","13","1734","2000-02-24 10:11:00"
"825","85","1256","1971-10-04 12:16:44"
"826","60","145","2006-07-26 15:20:11"
"827","22","407","2019-05-21 00:13:51"
"828","68","1824","1971-05-03 20:46:22"
"829","41","596","2015-04-02 06:14:14"
"830","89","1113","2003-02-24 19:01:50"
"831","8","1388","2001-06-02 23:59:32"
"832","89","265","1996-12-07 12:27:29"
"833","91","1647","2023-03-30 22:05:11"
"834","91","1229","1987-07-21 10:37:02"
"835","47","1308","1975-09-12 08:36:13"
"836","20","1630","2016-05-22 05:42:31"
"837","42","35","2001-02-01 20:38:37"
"838","22","220","1991-04-20 10:20:12"
"839","88","1684","1981-09-25 09:58:01"
"840","82","1724","2018-08-15 14:14:56"
"841","0","509","1978-02-05 04:19:35"
"842","75","582","2007-10-13 05:56:06"
"843","0","1956","1979-01-26 18:41:53"
"844","46","1516","1981-01-16 01:53:00"
"845","64","1233","1990-12-16 07:22:19"
"846","43","1724","1999-12-16 23:41:33"
"847","7","1475","2013-05-17 23:06:29"
"848","46","1285","2014-11-17 08:50:53"
"849","0","124","1993-11-11 03:20:44"
"850","67","688","2021-08-12 00:54:36"
"851","29","1903","1991-09-04 15:10:33"
"852","66","1702","2016-12-04 09:39:36"
"853","26","138","2022-11-07 13:14:24"
"854","49","1304","2008-09-27 11:49:15"
"855","28","1583","2007-08-12 23:34:19"
"856","50","1846","1974-03-06 23:42:16"
"857","32","1773","1978-08-09 08:19:45"
"858","6","1859","1993-09-02 07:06:54"
"859","76","1028","1995-10-26 22:55:00"
"860","47","1498","1977-07-09 16:26:32"
"861","6","390","2006-02-20 04:51:57"
"862","71","214","1972-05-27 18:39:22"
"863","55","660","1993-04-03 20:44:59"
"864","88","79","1987-11-28 20:54:39"
"865","52","1149","2005-09-19 16:34:15"
"866","49","113","2009-05-23 06:51:36"
"867","51","1100","1997-09-23 21:09:57"
"868","77","404","2017-08-18 18:49:18"
"869","66","652","2009-09-15 17:03:34"
"870","45","1498","2023-07-23 20:48:06"
"871","52","677","1970-08-19 05:20:43"
"872","77","661","1980-12-21 10:42:43"
"873","66","1640","1980-12-09 20:04:04"
"874","38","1194","2005-06-02 06:48:33"
"875","88","302","1985-12-22 16:45:44"
"876","19","535","1972-01-16 03:30:30"
"877","61","818","1996-09-26 20:53:25"
"878","65","925","1996-11-27 21:19:00"
"879","82","1377","1970-06-07 21:37:23"
"880","53","1244","2014-04-26 05:07:35"
"881","1","1912","2010-11-13 11:30:28"
"882","65","185","2021-07-08 17:47:08"
"883","21","1099","2022-01-28 18:21:30"
"884","54","1275","1984-10-10 13:21:41"
"885","99","552","1992-09-02 04:12:37"
"886","6","693","2019-11-08 14:06:57"
"887","54","316","1978-12-08 21:41:06"
"888","0","1388","1980-11-06 07:02:50"
"889","57","679","2001-08-18 19:55:21"
"890","86","672","2011-02-02 18:22:39"
"891","92","413","2022-09-09 08:27:12"
"892","36","1256","2000-09-11 10:01:03"
"893","79","1082","1984-12-30 04:10:36"
"894","86","495","1981-09-17 03:39:28"
"895","39","992","2016-05-31 11:18:22"
"896","7","570","2023-05-17 10:41:53"
"897","34","1466","2018-04-28 06:42:55"
"898","32","1802","1982-02-07 22:04:02"
"899","75","1574","1991-01-25 09:56:26"
"900","38","1977","2011-06-23 19:56:13"
"901","71","414","1979-12-27 15:22:09"
"902","68","1741","2003-10-09 06:29:35"
"903","50","1102","2005-05-17 19:38:32"
"904","80","1425","2017-09-24 23:47:43"
"905","69","1219","1978-12-28 16:53:12"
"906","76","70","2008-05-20 11:26:50"
"907","39","501","1984-11-29 21:07:25"
"908","86","410","2018-06-07 06:31:51"
"909","65","476","1976-11-05 10:48:44"
"910","64","86","1973-12-22 15:06:29"
"911","68","163","1972-07-17 08:04:14"
"912","99","251","1980-07-12 04:04:10"
"913","92","1680","2022-12-25 00:34:14"
"914","11","599","1972-05-05 21:59:58"
"915","70","1656","1978-06-27 09:21:36"
"916","95","1466","2016-05-07 04:07:02"
"917","89","1738","1985-07-14 07:13:02"
"918","13","206","1974-01-13 22:53:01"
"919","78","621","1997-06-11 19:05:08"
"920","32","635","2023-04-16 17:11:09"
"921","28","1129","2000-10-24 22:55:25"
"922","23","220","1990-09-28 16:24:05"
"923","56","185","1984-08-06 20:53:48"
"924","3","1734","2017-05-05 13:54:59"
"925","40","1182","1983-01-12 05:41:32"
"926","69","1965","2022-03-29 00:41:01"
"927","11","1584","1988-03-04 18:59:11"
"928","13","545","2017-04-11 08:50:57"
"929","19","841","1985-01-15 10:06:53"
"930","6","38","1972-03-06 14:34:14"
"931","0","1566","1971-09-27 06:04:42"
"932","56","1823","2013-04-27 09:57:20"
"933","84","281","1978-12-03 01:04:57"
"934","64","198","2007-03-21 04:51:16"
"935","57","1097","2016-06-19 00:43:44"
"936","78","1812","1980-09-15 15:30:18"
"937","83","301","2004-04-29 17:15:09"
"938","96","820","1996-01-30 10:25:35"
"939","89","642","1989-06-19 01:05:01"
"940","8","1734","1977-04-26 11:20:18"
"941","11","1419","1989-06-29 06:13:31"
"942","16","777","2019-09-30 14:27:46"
"943","71","1291","1973-02-28 16:15:28"
"944","22","1831","1972-04-02 04:52:19"
"945","90","128","2015-09-17 17:07:10"
"946","69","1063","2007-03-21 02:10:18"
"947","76","264","2018-10-07 22:13:58"
"948","2","1334","1981-09-06 20:30:26"
"949","94","1199","1985-06-24 11:09:33"
"950","47","1529","2022-07-15 04:40:41"
"951","45","975","1974-08-23 11:08:56"
"952","21","273","1987-03-23 19:08:41"
"953","7","1263","1987-05-19 22:17:33"
"954","76","1687","1974-06-10 08:31:23"
"955","67","666","1996-12-20 19:50:31"
"956","20","1266","2001-10-02 03:28:33"
"957","97","841","2008-07-15 22:34:39"
"958","64","1748","1990-02-06 02:14:55"
"959","2","173","2003-08-20 12:39:41"
"960","94","578","1991-09-05 23:20:30"
"961","65","1454","1978-03-10 20:42:51"
"962","16","52","1976-01-26 20:25:31"
"963","43","1785","1998-10-03 18:48:00"
"964","86","1948","2018-04-16 10:32:40"
"965","91","282","1990-02-15 12:36:44"
"966","54","794","1999-07-04 11:55:01"
"967","3","586","1984-09-02 09:44:07"
"968","17","1003","2006-07-27 09:50:08"
"969","45","1578","1992-03-29 04:05:06"
"970","90","1409","1970-06-22 14:10:31"
"971","0","1754","1999-05-29 03:43:39"
"972","11","123","1988-06-19 14:30:58"
"973","74","110","1971-09-13 05:58:12"
"974","33","1800","1997-07-23 22:49:19"
"975","82","1158","1979-08-15 17:53:03"
"976","80","510","1990-09-03 21:16:43"
"977","16","325","1981-01-13 08:53:31"
"978","32","1368","1974-08-09 03:15:44"
"979","2","1650","1996-02-29 16:49:49"
"980","37","404","2000-11-28 13:02:56"
"981","27","1578","1996-01-05 21:19:31"
"982","17","152","2010-04-11 08:32:45"
"983","34","1638","1973-11-02 06:16:40"
"984","35","1180","1995-06-30 11:27:41"
"985","63","128","2016-06-21 14:27:24"
"986","60","1972","2012-03-11 12:43:36"
"987","0","11","1993-11-08 18:25:19"
"988","43","51","1986-02-13 05:55:40"
"989","62","1465","2000-01-31 05:35:00"
"990","12","809","2002-02-23 11:51:47"
"991","64","994","2015-10-13 07:39:17"
"992","55","1684","1985-09-03 11:03:38"
"993","84","203","1978-02-06 00:02:43"
"994","69","1754","2023-07-13 01:23:41"
"995","36","1106","1987-11-13 16:48:14"
"996","4","1487","1978-11-16 19:53:05"
"997","25","189","2016-04-15 01:47:53"
"998","95","1327","1971-01-25 23:39:06"
"999","47","1590","2021-09-25 18:42:41"
"1000","1","863","2007-05-08 09:33:02"
"1001","48","1101","1984-01-20 20:14:22"
"1002","2","1254","2019-04-30 19:47:13"
"1003","10","313","1993-04-29 18:37:22"
"1004","93","1825","1996-01-31 05:05:18"
"1005","75","1727","1991-05-29 10:37:59"
"1006","96","257","1993-11-01 20:14:52"
"1007","9","984","1989-05-19 01:05:29"
"1008","93","1782","1981-12-12 06:33:30"
"1009","24","1067","1976-09-08 00:35:05"
"1010","25","1022","1999-10-04 06:19:58"
"1011","56","910","2000-07-02 19:21:46"
"1012","33","1058","1995-03-07 03:12:25"
"1013","92","611","2009-01-22 17:03:47"
"1014","63","880","1985-05-06 08:02:47"
"1015","50","192","2003-12-17 20:50:21"
"1016","47","316","1995-05-08 18:35:55"
"1017","14","261","2013-02-19 15:34:08"
"1018","31","1980","2010-09-01 19:21:32"
"1019","47","175","2019-12-09 21:40:16"
"1020","2","1589","2008-02-29 20:25:29"
"1021","88","822","1977-08-07 19:26:51"
"1022","45","1507","1984-03-20 02:54:13"
"1023","97","1529","2018-03-25 10:13:25"
"1024","54","1625","1977-08-06 09:06:45"
"1025","57","616","1974-03-18 12:05:30"
"1026","40","1917","1988-06-17 17:25:17"
"1027","95","1470","1997-11-03 00:59:14"
"1028","29","602","1993-07-22 17:04:04"
"1029","41","639","1977-12-30 20:59:39"
"1030","50","1526","2005-05-27 14:15:12"
"1031","22","403","2000-04-02 16:01:15"
"1032","80","152","1975-04-30 05:17:42"
"1033","2","859","1976-11-08 07:08:14"
"1034","61","1697","2005-01-11 21:08:49"
"1035","83","218","1992-07-23 10:31:01"
"1036","60","1350","2021-02-16 13:33:14"
"1037","46","22","2003-03-03 18:27:13"
"1038","97","1984","1995-07-16 17:21:43"
"1039","45","988","1996-06-03 22:31:08"
"1040","50","157","1994-02-07 09:23:09"
"1041","21","741","2000-01-13 03:42:17"
"1042","82","145","2012-02-05 11:50:58"
"1043","62","1849","1994-09-15 17:26:45"
"1044","15","1886","1972-03-01 06:54:28"
"1045","22","1418","1985-06-18 00:18:09"
"1046","49","781","1975-04-19 00:46:04"
"1047","43","578","2009-08-17 13:54:15"
"1048","58","212","2013-06-24 21:08:39"
"1049","34","1172","2003-11-08 20:40:11"
"1050","52","787","1990-10-13 18:45:24"
"1051","39","676","2009-09-19 10:53:58"
"1052","23","1542","2005-09-08 05:37:23"
"1053","37","781","1989-12-13 09:08:43"
"1054","59","830","2020-01-12 14:14:49"
"1055","80","959","1979-03-28 18:27:06"
"1056","76","1291","1993-03-03 22:09:10"
"1057","40","1699","1996-01-17 17:51:13"
"1058","0","273","1998-10-22 18:44:35"
"1059","92","376","1985-02-02 15:34:34"
"1060","42","336","1981-10-06 13:48:48"
"1061","70","211","1977-09-18 01:11:08"
"1062","95","1825","1987-10-02 17:57:45"
"1063","45","480","1989-01-21 04:44:36"
"1064","13","1641","2019-11-11 03:52:56"
"1065","83","372","1978-11-20 18:59:46"
"1066","13","368","1991-04-08 00:34:50"
"1067","91","965","1987-05-27 16:30:27"
"1068","81","143","1978-11-25 04:38:50"
"1069","34","1879","1992-11-23 16:50:19"
"1070","58","649","2015-08-31 22:02:07"
"1071","32","83","2021-06-15 19:47:30"
"1072","84","1878","1977-06-16 06:54:38"
"1073","57","1208","1972-08-18 04:06:39"
"1074","31","657","1974-04-20 07:04:44"
"1075","95","1264","2012-04-25 12:02:45"
"1076","61","592","1991-02-26 16:57:29"
"1077","25","1943","1990-01-15 19:16:38"
"1078","6","226","1981-04-01 04:46:51"
"1079","51","1754","1988-10-03 19:14:55"
"1080","99","616","1987-01-10 01:08:00"
"1081","27","3","2018-04-24 00:50:07"
"1082","21","1045","1996-03-10 21:09:10"
"1083","61","92","1988-01-08 14:44:24"
"1084","23","862","1971-06-21 17:25:48"
"1085","88","677","1998-01-05 21:18:01"
"1086","13","407","1991-02-12 23:13:46"
"1087","9","421","1996-11-07 23:56:53"
"1088","75","741","1972-07-23 14:09:00"
"1089","52","1468","2008-01-14 04:17:49"
"1090","71","957","2023-05-05 11:56:42"
"1091","90","1340","1998-12-07 00:28:57"
"1092","72","933","2010-06-08 09:09:14"
"1093","75","1277","1979-09-24 18:33:30"
"1094","34","688","2002-10-02 00:36:11"
"1095","94","1490","1983-07-11 14:23:45"
"1096","53","1178","2006-08-08 04:40:31"
"1097","47","214","2009-07-16 03:03:38"
"1098","2","1315","2003-11-16 03:31:07"
"1099","83","1825","1992-05-16 04:47:17"
"1100","81","700","1992-07-06 05:04:40"
"1101","27","1834","1997-02-02 01:44:36"
"1102","7","452","1992-02-25 19:08:05"
"1103","59","1099","2018-03-31 04:07:46"
"1104","51","708","2020-08-03 18:38:22"
"1105","68","705","2014-09-07 03:13:36"
"1106","69","227","1972-04-10 10:08:25"
"1107","12","1266","2016-05-02 19:44:09"
"1108","14","1475","1982-09-18 14:25:09"
"1109","66","1023","1992-02-15 12:14:26"
"1110","57","226","1981-12-05 04:12:31"
"1111","24","639","1989-12-02 03:18:58"
"1112","4","1099","1976-02-15 05:08:13"
"1113","30","429","1998-06-01 08:48:45"
"1114","43","1493","1997-03-01 22:06:39"
"1115","82","1376","2010-07-27 19:43:48"
"1116","26","432","2003-09-07 16:52:49"
"1117","94","169","2017-02-08 00:40:25"
"1118","93","1232","1983-03-25 08:15:30"
"1119","46","832","1983-11-30 12:11:19"
"1120","89","1532","2007-07-15 14:09:18"
"1121","11","1923","1974-04-24 18:46:14"
"1122","34","631","1976-06-04 09:29:28"
"1123","71","1172","1975-06-12 19:46:40"
"1124","74","1377","2005-09-15 05:12:13"
"1125","21","1251","2023-05-19 09:33:55"
"1126","26","315","1991-04-20 13:33:30"
"1127","50","849","2022-05-09 13:38:53"
"1128","26","1282","2023-07-18 20:37:44"
"1129","99","1782","1978-07-17 04:40:18"
"1130","65","1988","2006-10-23 09:58:41"
"1131","74","1604","2012-07-21 09:45:14"
"1132","68","147","1995-12-15 20:42:21"
"1133","66","145","1987-07-29 12:50:36"
"1134","23","1310","2018-10-21 09:33:28"
"1135","29","1240","1984-07-11 06:55:21"
"1136","5","1411","1989-07-29 04:42:12"
"1137","15","1465","2000-06-15 09:40:54"
"1138","78","1348","2018-02-27 08:11:28"
"1139","20","994","1982-05-12 00:25:48"
"1140","12","682","1971-03-05 09:45:51"
"1141","28","1008","1987-05-31 16:43:15"
"1142","69","138","2016-11-05 19:20:30"
"1143","30","582","2018-07-16 23:05:53"
"1144","78","424","2007-02-22 20:34:37"
"1145","59","1717","2022-02-02 17:51:58"
"1146","70","73","2005-01-31 05:17:28"
"1147","98","1701","1980-10-13 04:06:33"
"1148","44","199","1982-05-07 13:55:58"
"1149","3","395","1980-10-10 02:30:08"
"1150","93","1466","1972-11-12 13:26:31"
"1151","2","1977","2019-12-24 09:10:49"
"1152","91","1641","2013-06-27 05:10:17"
"1153","44","1986","1999-12-08 11:56:33"
"1154","13","250","1975-12-26 12:33:50"
"1155","43","365","2020-05-08 03:12:53"
"1156","81","208","1988-01-24 11:31:33"
"1157","62","964","1983-08-27 16:47:46"
"1158","91","570","2009-05-01 22:56:38"
"1159","8","1421","2002-11-12 19:32:27"
"1160","99","1409","2012-04-12 12:30:09"
"1161","46","1929","2022-01-19 02:45:24"
"1162","40","911","1973-02-13 02:55:20"
"1163","47","544","1980-04-20 00:25:52"
"1164","38","820","1980-09-09 19:29:00"
"1165","61","1311","2003-01-22 08:49:46"
"1166","94","633","2007-12-02 04:58:18"
"1167","69","278","1977-12-18 22:59:29"
"1168","47","260","1973-04-01 16:00:56"
"1169","35","1916","2015-08-16 18:55:08"
"1170","45","951","2012-05-05 14:50:10"
"1171","65","787","2010-05-15 06:22:13"
"1172","96","1148","1975-09-09 13:15:15"
"1173","36","1080","2022-09-27 16:09:26"
"1174","77","127","1986-06-22 07:51:08"
"1175","82","896","1987-10-04 12:59:51"
"1176","48","509","1991-09-17 13:03:57"
"1177","69","1435","2009-04-21 01:17:38"
"1178","57","222","2013-05-04 09:09:17"
"1179","66","1577","1988-05-04 13:37:24"
"1180","80","677","2002-08-19 04:15:25"
"1181","69","1489","1984-03-14 20:15:21"
"1182","6","1099","1999-06-07 20:00:17"
"1183","62","250","1994-02-25 05:34:35"
"1184","65","1101","2014-08-12 19:36:35"
"1185","8","428","1987-09-12 13:49:04"
"1186","34","923","2011-09-18 18:01:41"
"1187","60","271","1980-03-24 18:30:06"
"1188","93","1468","2011-03-09 17:58:36"
"1189","11","1055","1990-04-18 02:04:45"
"1190","84","1781","1971-03-08 07:53:58"
"1191","92","878","2003-01-01 21:55:07"
"1192","65","683","2007-11-30 03:24:33"
"1193","21","1494","2020-12-26 23:34:13"
"1194","69","902","1971-12-17 07:36:05"
"1195","23","1590","2023-03-22 11:19:16"
"1196","93","1507","2000-02-03 10:25:21"
"1197","68","1801","2010-03-29 21:35:50"
"1198","32","1436","2018-05-31 10:09:21"
"1199","98","663","1976-01-24 10:28:30"
"1200","7","1805","2008-01-24 10:12:03"
"1201","12","910","1995-12-17 04:51:06"
"1202","4","204","1971-01-03 08:44:32"
"1203","59","101","2016-12-12 18:11:08"
"1204","63","1987","2022-05-06 13:44:17"
"1205","97","531","1999-06-09 18:33:27"
"1206","22","1754","2009-05-22 23:31:33"
"1207","24","1600","1983-01-29 05:53:50"
"1208","90","452","1972-07-17 20:49:44"
"1209","35","1433","1997-07-04 10:40:47"
"1210","97","123","1982-11-11 09:39:25"
"1211","12","498","2006-05-22 14:29:15"
"1212","59","496","2016-11-08 01:36:55"
"1213","76","1153","2013-01-31 14:47:19"
"1214","80","1501","2008-03-30 10:58:49"
"1215","87","1991","2013-03-09 14:11:09"
"1216","20","1219","1972-07-07 17:55:32"
"1217","11","493","1988-10-16 22:29:15"
"1218","55","1064","1978-08-24 05:43:13"
"1219","59","1655","1992-04-15 12:02:26"
"1220","73","579","1998-07-06 22:54:06"
"1221","13","1100","2017-02-15 14:24:07"
"1222","93","1391","1993-10-22 10:46:39"
"1223","99","1641","2008-11-03 19:42:06"
"1224","35","476","2001-07-14 05:29:40"
"1225","98","740","2007-04-16 08:11:47"
"1226","4","938","2009-10-04 19:55:15"
"1227","24","403","2012-09-02 21:10:02"
"1228","26","1305","1979-02-28 17:24:14"
"1229","24","1200","2006-01-30 09:32:30"
"1230","19","1356","2023-02-18 02:28:51"
"1231","69","1910","1976-06-18 19:29:59"
"1232","45","476","1990-10-04 01:54:33"
"1233","12","1194","2001-05-09 10:29:03"
"1234","52","1140","2021-06-30 23:05:55"
"1235","12","751","1981-10-04 02:44:11"
"1236","34","1365","1971-08-13 01:12:35"
"1237","59","1095","2006-03-02 05:20:47"
"1238","36","228","2019-12-11 19:50:58"
"1239","61","698","1980-02-14 23:18:38"
"1240","27","170","2001-11-20 08:08:43"
"1241","53","1703","1977-08-31 08:36:39"
"1242","19","265","1974-11-02 03:23:13"
"1243","79","1394","1973-07-27 02:49:58"
"1244","28","109","2008-09-06 01:56:32"
"1245","66","1812","2007-03-13 06:13:42"
"1246","64","1764","2018-09-20 05:58:32"
"1247","71","1618","2010-12-26 06:08:25"
"1248","25","1139","2021-03-08 16:51:15"
"1249","91","1370","2018-07-09 21:49:03"
"1250","99","139","2000-07-08 06:36:24"
"1251","61","933","1989-12-20 08:24:00"
"1252","53","823","1991-11-04 11:33:20"
"1253","12","1633","1971-03-07 05:44:14"
"1254","82","1647","2021-10-14 13:49:28"
"1255","43","1229","1978-03-19 23:26:49"
"1256","57","980","1974-10-08 22:34:37"
"1257","21","1084","2014-07-03 07:25:41"
"1258","83","1282","2000-12-17 18:52:40"
"1259","41","639","2010-07-12 11:48:04"
"1260","51","1178","2012-05-20 20:33:56"
"1261","26","1310","2011-04-24 21:46:11"
"1262","85","923","1975-06-19 07:50:41"
"1263","59","1521","1992-11-21 16:43:59"
"1264","86","1766","2021-11-03 02:04:58"
"1265","69","405","2023-10-25 13:05:30"
"1266","24","1854","1985-12-22 18:00:19"
"1267","67","1746","2000-11-22 02:51:04"
"1268","96","1704","1998-02-12 11:07:23"
"1269","34","1591","2012-01-01 06:56:13"
"1270","49","698","2021-01-14 10:25:28"
"1271","53","872","1991-12-10 10:24:40"
"1272","55","285","2004-08-19 00:30:01"
"1273","14","46","2019-02-15 05:12:51"
"1274","91","1435","2005-10-26 18:56:25"
"1275","42","409","2003-12-17 08:22:03"
"1276","20","288","2005-04-15 00:53:21"
"1277","91","743","1987-09-18 22:24:09"
"1278","62","930","2022-09-27 09:00:31"
"1279","87","912","2008-11-04 22:32:25"
"1280","25","666","1990-04-21 01:12:21"
"1281","62","1082","1978-08-28 09:54:26"
"1282","24","1588","2015-11-09 02:00:29"
"1283","31","1476","2014-10-28 21:15:54"
"1284","93","769","1977-10-24 13:54:48"
"1285","33","493","2013-03-12 19:51:07"
